Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Sand Devil	MESL	mesl_sanddevil.jpg	Hazard	Creature	Undead	Neutral	-	[MP: 1; P/B: 10/0] Undead. {Playable: Desert} 2 strikes. If Sand-storm is in play may also be played keyed to any region in the Sun-lands and adjacent regions and Sand Devil may be played from the discard pile. Any character facing a strike whose mind is lower than the prowess of Sand Devil must tap following the strike (unless the strike is cancelled).	1	-	-	-	-	-	10.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0
Sandstorm	MESL	mesl_sandstorm.jpg	Hazard	Long-event	Environment	Neutral	-	Environment. Each moving company with at least 2 Desert [e] in its site path must return to their site of origin, unless it contains a ranger with a home site in the Sunlands.      Additionally, if Drought is in play any non-Haven site in play with at least 2 Deserts in its site path is tapped.     Cannot be duplicated.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sea-blockade	MESL	mesl_seablockade.jpg	Hazard	Permanent-event	-	Neutral	-	Playable on a port site. No port-movement to or from the site is allowed. No company moving to/from the port may include a Coastal Sea [c] in its site path, and starter movement to/from the port cannot be used if it includes a Coastal Sea.      Discard this card if the site leaves active play. Cannot be duplicated on a given site. 	-	roadblock	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Seafaring Bellakarin	MESL	mesl_seafaringbellakarin.jpg	Hazard	Creature	Dunadan Dunedain Man Men	Neutral	-	[MP: 1*, P/B: 8/0] Dunedain. Men. 4 strikes. May be played keyed to Bay of Felaya, Bay of Tulwang, Bellazen, Coast of Harad, Felaya and Mardruak Cape, and to sites in these regions. May also be played keyed to Port sites in Bozisha-Miraz, Harondor, Hyarmenfalas, Mardruak and Tulwang. Detainment against hero companies and non overt companies containing neither Men nor Dunedain.	1*	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	1.0
Sloth Bear	MESL	mesl_slothbear.jpg	Hazard	Creature	Animal Bear	Neutral	-	[MP: 1; P/B: 9/4] Animal. Bear. 1 strike. Playable keyed to any Wilderness [w] adjacent to a Desert [e] region, or to any Desert adjacent to a Wilderness region. If Sloth Bear's attack or any of its strikes are cancelled, it may be played again from the discard pile against the same company this turn.	1	-	-	-	-	-	9.0	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0
Sorijan Raiders	MESL	mesl_sorijanraiders.jpg	Hazard	Creature	Man Men	Neutral	-	[MP: 1(*); P/B: 8/0] Men. Three strikes. May be played keyed to Bay of Felaya, Bay of Tulwang, Bellazen, Hyarnustar Coast, Kurryan Bay, Tulwang, and to sites in these regions. May also be played keyed to a Port site in Bozisha-Miraz, Felaya and Mardruak. Sorijan Raiders is considered an asterix (*) creature if the company has already faced an attack by Seafaring Bellakarin this movement/hazard phase	1*	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	1.0
Spirit of Oku-Tori	MESL	mesl_spiritofokutori.jpg	Hazard	Permanent-event	Maia Prisoner	Neutral	-	Unique. Manifestation of Tica the Birdman. For every character moving through Suza Sumar the hazard player makes a roll; place this card with the first character whose mind is lower than the result: the character is taken prisoner at The Tower of Birds (discard any allies he controls). Any company entering this site faces an attack: Animal -- 1 strike with the prisoner's normal prowess +7. If this attack is defeated the character is released (no body checks are required; discard this card). Otherwise the hazard player may opt to transfer this card to a character that has received a strike (instead of making a body check). This character then becomes the prisoner (eliminate the former prisoner).	-	prisoner	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sud Sicanna	MESL	mesl_sudsicanna.jpg	Hazard	Creature	Undead	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Swamp-dragon	MESL	mesl_swampdragon.jpg	Hazard	Creature	Animal	Neutral	-	[MP: 1; P/B: 10/0] Animal. 1 strike. Playable keyed to any Oasis or Swamp (except in the Northern Waste) site and to any Coastal Sea [c] region in Bay of Ormal, Sunlands, Dominion of the Seven or the Uttersouth. May also be played on a company using Port-on-River movement, or if Anduin River or The Undeeps of Anduin was played. Attacker chooses defending characters. +3 prowess against, Dwarves, Hobbits, Wose and non-Uruk-hai Orcs.	1	-	-	-	-	-	10.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0
Tavir, the Y'shar	MESL	mesl_tavirtheyshar.jpg	Hazard	Creature	Maia	Neutral	-	[MP: 2; P/B: 11/6] {Playable: Jungle} Unique. Maia. 2 strikes. Attacker chooses defender characters. May also be played keyed to any site in Sara Bask or Suza Sumar.     As a short event, tap up to two non-Elf, non-overt character at or moving to a Ruins & Lairs [R] in the Sunlands	2	-	-	-	-	-	11.0	6.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0
Tayb Occultist	MESL	mesl_tayboccultist.jpg	Hazard	Creature	Slayer	Neutral	-	[MP: 1; P/B: 10/*] Slayer. One strike. Playable keyed to any Border-hold [B] or Shadow-hold [S] in the Sunlands. Only playable against white and grey player's companies. Attacker chooses defending non-avatar characters (shuffle Tayb Occultist into your play deck if a strike is redirected to an avatar). For each succcesfull strike you may choose to modifiy the resulting body check by +1 or place a Disease card from your hand or discard pile on the wounded character. This creature's body is modified by +2 for every Followers of The Silent One in play	1	-	-	-	-	-	10.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0
The Dragon Arises	MESL	mesl_thedragonarises.jpg	Hazard	Permanent-event	-	Neutral	-	Any creature that can be keyed to Shadow-land [s] may be keyed to Bosiri, Chennacatt, Isra, Seznebab, Yellow Mountains, Zajantak. Any creature that can be keyed to Dark-domain [d] can be keyed to Bosiri or Chennacatt. If Army of the Southern Dragon is rotated at least 180deg, this card's effects all of the above's adjacent non-Coastal Seas, non-Desert regions as well. Discard this card if Army of the Southern Dragon leaves play, or when a creature keyed to one of these regions, not to a region symbol, is defeated.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Sea Is Unrelenting	MESL	mesl_theseaisunrelenting.jpg	Hazard	Short-event	-	Neutral	-	Playable on an attack by a creature keyed to a Coastal Sea [c] region (by name or type).   Until the end of the turn, if an attack by a creature keyed to a Coastal Sea [c] region is cancelled, the hazard player may wound one character in the company (no body check required).     Additionally, the hazard limit against the company is increased by one for each Coastal Sea [c] in its site path. 	-	HL	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Uvag-aak	MESL	mesl_uvagaak.jpg	Hazard	Creature	Animals Apes	Neutral	-	[MP: 1; P/B: 11/0] Animal. Ape. {Playable: Jungle} 2 strikes. Attacker chooses defending characters. May also be played keyed to Sara Bask, Suza Sumar and Usakan and to non-Haven sites in these regions. Each character wounded by Uvag-aak has his body modified by -1 until the end of the turn.	1	-	-	-	-	-	11.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	1.0
Vaurak	MESL	mesl_vaurak.jpg	Hazard	Creature	Drake Sand-drake	Neutral	-	[MP: 3; P/B: 14/7] Playable: Triple Desert. Unique. Drake. Sand-drake. Three strikes. Attacker chooses defending characters. As a creature, may also be played keyed to Dune Sea and Mirror of Fire, and to any adjacent Desert [e] regions if Doors of Night is in play. May also be played at sites in these regions.      As a permanent-event, Sand-drake may be played keyed to any Desert [e] region, and to any adjacent non-Coastal Sea regions if Doors of Night is in play. You may discard a Sand-drake from hand to bring Vaurak into play from your discard pile	3	-	-	-	-	-	14.0	7.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	1.0
Vultures	MESL	mesl_vultures.jpg	Hazard	Creature	Animals	Neutral	-	[MP: 1; P/B: 8/0] Animals. {Playable: Desert} Two attacks; each wounded character faces a strike. A character in the company may tap to cancel one of these attacks. All body checks resulting from successful strikes are modified by +1.      May also be keyed to regions in Mordor and to any Ruins & Lairs [R] in a Desert [e] region. If Drought is in play may also be keyed to any region adjacent to a Desert region.	1	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	1.0
Wukh	MESL	mesl_wukh.jpg	Hazard	Creature	Animals Wolf Wolves	Neutral	-	[MP: 1; P/B: 4/0] Animals. Wolves. 7 strikes. May be played keyed to any region in the Sun-lands and regions adjacent to these (may not be keyed to Jungle [j] and Coastal Sea [c] regions).	1	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.0	0.0	-	1.0
Arysis	MESL	mesl_arysis.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bay of Felaya	MESL	mesl_bayoffelaya.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bay of Tulwang	MESL	mesl_bayoftulwang.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bellazen	MESL	mesl_bellazen.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Border-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bosiri	MESL	mesl_bosiri.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bozisha-Miraz	MESL	mesl_bozishamiraz.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Chennacatt	MESL	mesl_chennacatt.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Border-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Coast of Harad	MESL	mesl_coastofharad.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Dune Sea	MESL	mesl_dunesea.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Double Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Erim Poa	MESL	mesl_erimpoa.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Felaya	MESL	mesl_felaya.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Border-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Haruzan	MESL	mesl_haruzan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Isfahan	MESL	mesl_isfahan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Isra	MESL	mesl_isra.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Border-land	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Kes Arik	MESL	mesl_kesarik.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Lurmsakun	MESL	mesl_lurmsakun.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Mardruak	MESL	mesl_mardruak.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Mardruak Cape	MESL	mesl_mardruakcape.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Mirror of Fire	MESL	mesl_mirroroffire.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Double Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ne Tava	MESL	mesl_netava.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Pezarsan	MESL	mesl_pezarsan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Seznebab	MESL	mesl_seznebab.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Siakan	MESL	mesl_siakan.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Suza Sumar	MESL	mesl_suzasumar.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Jungle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tulwang	MESL	mesl_tulwang.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Yellow Mountains	MESL	mesl_yellowmountains.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Yellow Mountains - Eastern Spur	MESL	mesl_yellowmountainseasternspur.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Wilderness	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Zajantak	MESL	mesl_zajantak.jpg	Region	-	-	Neutral	-	-	-	-	-	-	-	-	-	-	-	-	-	Desert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Arms of the Sea	MESL	mesl_armsofthesea.jpg	Resource	Ally	Animal	Minion	-	[MP: 2; Mind: 2; P/B: 8/8] Unique. Animal. Playable at Lighthouse at Kraken Cape by a character with at least 7 prowess. May face up to 3 strikes of an attack (in separate strike sequences); for each additional strike faced its prowess is modified by -2.     If its controlling character is not an avatar your opponent makes a roll during your organization phase modified by -2; if the result is greater than his mind the controlling character is eliminated.     tap: at any time if at an opponent's new site to cancel the effects of Great Ship played on the company. Discard if its company moves to a non-Port site in a non-Costal Sea region.	2	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Army of the Southern Dragon	MESL	mesl_armyofthesoutherndragon.jpg	Resource	Permanent-event	-	Minion	-	[MP: 2(4)] Unique. You may tap Akhorahil to bring this card into play from your discard pile. You may play Hold Rebuilt and Repaired on any Shadow-hold [S] in Seznebab or its adjacent regions: rotate this card 90deg (or place a token), such site becomes a Dark-hold [D] and is never discarded or returned to the location deck. If rotated 270deg, this card is worth 2 mp and you may place any faction in play at these sites with your Warlord. This card is worth 4 mp if you have played Strife of War at a site in Sirayn or Curinshiban.	2(4)	-	Ringwraith	-	-	-	-	-	-	tap invert rotate	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Aukuag	MESL	mesl_aukuag.jpg	Resource	Faction	Man	Dual	-	[MP: 1] Unique. Playable at a Border-hold oasis in The Sun-lands or its adjacent regions if the influence check is greater than 7. Standard modifications: Men (+1), Wizard or overt characters (-5), Covshek-pust (+2), Desert Orcs (-3), any non-animal in play at the site (-2, Tedjin (-4).	1	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bavor's Tribe United	MESL	mesl_bavorstribeunited.jpg	Resource	Permanent-event	-	Hero	-	[MP: 2] Unique. Playable if you have Nar's Folk, Dwarves of Mablad-dum and Dwarves of Blackflame in play. When you play this card you may take an Ore card from your sideboard to your hand. All your Stiffbeard Dwarves gain +1 prowess and cannot be influenced by any opponent or sent back to your hand by hazard effects.	2	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bellakaze	MESL	mesl_bellakaze.jpg	Resource	Faction	Man	Dual	-	[MP: 2(3)] Unique. Playable at Korlea or Hazaj Tollin if the influence check is greater than 10. Standard Modifications: any faction in play at Bozisha-Dar (-2), Cult of Vatra in play (-3)     This faction is worth 3 mp if you also have the Bozishnarod faction in play.	2(3)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Blade of Masra	MESL	mesl_bladeofmasra.jpg	Resource	Special Item	Weapon	Hero	-	[MP: 3; CP: 2; P:+2 (+4)] Unique. Playable at any Under-deeps site with a surface site in the Sunlands. Weapon. +2 prowess to a maximum of 9 (+4 prowess to a maximum of 12 and -2 to target's body against a Demon or Undead strike). Seized by Terror cannot be played on the bearer or his followers.     Warrior only: t If bearer is selected to be the first target on an attack and defeats his strike; tap: ap give all characters in the bearer's company +1 prowess for the current and the next attack	3	-	Warrior	-	-	-	-	-	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Bozishnarod	MESL	mesl_bozishnarod.jpg	Resource	Faction	Man	Dual	-	[MP: 2(3)] Unique. Playable at Bur Esmer or Urezayan if the influence check is greater than 10. Standard Modifications: any faction in play at Bozisha-Dar (-2), Cult of Vatra in play (-3)    This faction is worth 3 mp if you also have the Bellakaze faction in play.	2(3)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Clan Bulgan	MESL	mesl_clanbulgan.jpg	Resource	Faction	Man	Minion	-	[MP: 1(3)] Unique. Playable at Tul Isra if the influence check is greater than 8.  Turn this card face down if Clan Masra is in play and you have less mp than any hero opponent. Turn this card face up when you have more mp than any hero opponent. This card is worth 3 mp if Clan Masra is eliminated.	1(3)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Clan Masra	MESL	mesl_clanmasra.jpg	Resource	Faction	Man	Hero	-	[MP: 1(3)] Unique. Playable at Tul Isra if the influence check is greater than 8. Turn this card face down if Clan Bulgan is in play and you have less mp than any minion opponent. Turn this card face up when you have more mp than any minion opponent. This card is worth 3 mp if Clan Bulgan is eliminated.	1(3)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Covshek-pust	MESL	mesl_covshekpust.jpg	Resource	Faction	Man	Dual	-	[MP: 1] Unique. Playable at any site in Dune Sea or Mirror of Fire, if the influence check is greater than 8. Standard Modifications: character with a home site in the Sunlands (+2), overt character (-5), Men (+1).      tap: treat either Dune Sea or Mirror of Fire as a single Desert [e] region for one of your moving companies this turn (not as a Deep Desert [ee]).      tap: take one Desert Amber from your discard pile to your hand.	1	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Cult of Vatra	MESL	mesl_cultofvatra.jpg	Resource	Permanent-event	Cult	Minion	-	[MP: (3)] Unique. Cult. Playable if you have in play at least 3 Man factions playable at sites in the Sunlands. All companies containing Elves, Dwarves or Wizards have their hazard limit increased by one. All influence attempts by such characters in the Sunlands are modified by -3. You receive this card's mp if you have played Smoke on the Wind at a Dwarf-hold or Elf-hold in the Sunlands. Discard this card if the requirements to play it are not met.	(3)	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Death Holds No Fear 	MESL	mesl_deathholdsnofear.jpg	Resource	Permanent-event	-	Minion	-	Playable if you are Sauron, Adunaphel, Akhorahil, or the Witch-king, and you have a Dunadan faction in play. Your Dunadan characters may form companies with Orcs, Trolls, Undead and Ringwraith characters. These Dunadan characters must always be the highest mind character in the company, and the company may not include a non-avatar leader.	-	-	Ringwraith	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Desert Amber	MESL	mesl_desertamber.jpg	Resource	Minor Item	-	Dual	-	[MP: 1; CP: 1] May only be a starting item if you start the game at a site in Bay of Ormal, the Sunlands, or the Uttersouth. If bearer has a home site in these territories, he may tap and discard this item to heal a character in the company from wounded to tapped.      Alternatively, discard this item to allow the bearer to attempt to remove a corruption card he controls (regardless of his status)	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Desert Orcs	MESL	mesl_desertorcs.jpg	Resource	Faction	Orc	Minion	-	[MP: 1] Playable at a tapped or untapped Orc-hold in a Desert [e] region or a Ruins & Lairs [R] in a Deep Desert [e e] region if the influence check is greater than 8.     tap: allow an overt company moving through a Desert region [e] to move 1 extra region.     tap: cancel the effects of The Sun Shone Fiercely for one of your companies at or moving to a site in the Sunlands and containing an Orc.  Cannot be duplicated at a given site.	1	-	Light Infantry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Desert Screamers	MESL	mesl_desertscreamers.jpg	Resource	Faction	Man	Dual	-	[MP: 1(*)] Unique. Playable at any hidden site in the Sunlands, if you discard a Treasure item from the company, and if the influence check is greater than 9. Standard Modifications: female sages (+2). This faction is also considered an Elf faction.     tap: add either Elf or Man type to any Slayer creature attack against a company in the Sunlands; if such creature is defeated it is always placed in opponent's mp and gives full mp. If such creature eliminates a character add a token to this card. This faction is worth +1 mp for each token.	1(*)	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Dwarves of Mablad-dum	MESL	mesl_dwarvesofmabladdum.jpg	Resource	Faction	Dwarf	Hero	-	[MP: 2] Unique. Playable at Mablad-dum if the influence check is greater than 8. Standard Modifications: Stiffbeard Dwarves (+2)     tap: make a free minor or major battle-gear item playable at any hold in the Sunlands or Sevenlands, if a faction under Profitable Trade is in play at that hold.	2	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Er-Murazor	MESL	mesl_ermurazor.jpg	Resource	-	-	Minion	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ered Laranor	MESL	mesl_eredlaranor.jpg	Resource	Short-event	-	Dual	-	Playable at the end of the organization phase on a company containing a ranger. If the company moves with region movement, tap a ranger to move as if the following pairs of regions were adjacent: Chennacatt and Usakan, Seznebab and Usakan, Curinshiban and Usakan, Hyarn and Tumag, Elorna and Mag. The company faces an attack at the beginning of its movement/hazard phase:  Orcs -- 3 strikes with 7 prowess.   Alternatively, if the site moved to is in one of the regions listed above, the hazard limit is reduced by 2 (to a minimum of 2). Cannot be duplicated on a given company.	-	ranger	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Etulians	MESL	mesl_etulians.jpg	Resource	Faction	Man	Dual	-	[MP: 2] Unique. Playable at a Port site in Curinshiban or Tulwang if the influence check is greater than 8. Standard Modifications: any Man faction in play in Bellakar (-1), any overt faction in play in Tulwang or its adjacent regions (-3), Army of the Soutthern Dragon (-2).     tap: cancel a non-unique creature attack keyed to Tulwang, Bay of Tulwang or Kurryan Bay.	2	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Eyes of the Well	MESL	mesl_eyesofthewell.jpg	Resource	Special Item	-	Minion	-	Unique. Playable on Akhorahil the Ringwraith at any non-Free-hold site in the Sunlands (does not tap the site). Cannot be transferred. This item affects Akhorahil; he gains the scout skill and cannot be taken to hand on a body check result of 7 or 8.     tap: play a dark enchantment on an opponent's character instead of declaring CvCC.     tap: during the organization phase at a site in 	-	-	Ringwraith	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Flails of the Horse-slayers	MESL	mesl_flailsofthehorseslayers.jpg	Resource	Special Item	Weapon	Minion	-	[MP: 2; CP: 2; Prowess: +2] Unique. Playable at Mumakil Cemetery.  Weapon. +2 prowess (to a maximum of 8).     tap: give -2 body to a horse ally or Oliphaunt in CvCC.     tap: negate the effects of a weapon borne by an opponent's character bearer faces in CvCC.	2	-	-	-	-	-	-	-	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Followers of The Silent One	MESL	mesl_followersofthesilentone.jpg	Resource	Faction	Man	Minion	-	[MP: 1] Playable at any tapped or untapped Man-hold in Isra or its adjacent regions if the influence check is greater than 8.  Standard Modifications: Men with a home site in the Sunlands (+2).     Discard this faction to take Tayb Occultist from your discard pile to your hand.  Cannot not be duplicated at a given site.	1	-	Light Infantry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Forlindaal	MESL	mesl_forlindaal.jpg	Resource	Ally	Maia	Hero	-	[MP: 3; Mind: 3; P/B: 6/10]---Sage.  Unique. Maia. Playable at The Great Oasis. May play Master of Wood, Water, or Hill on his company to change a Desert [e] region to a Wilderness [w]. Refuge may be played on his company with the last region being a Desert instead of a Wilderness.      tap: make Dreams of Lore playable at his current site in a Desert region until the end of the turn.     Any opponent may shuffle Capricious Spirit from his sideboard to his play deck when Forlindaal enters play. Discard if he moves to a site not in the Sunlands. 	3	-	Sage	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Glory of Bellakar	MESL	mesl_gloryofbellakar.jpg	Resource	Permanent-event	-	Hero	-	[MP: (*)] Unique. Playable if you receive the mp from Northern Bellakar and Southern Bellakar. The hazard limit against minion companies at or moving to a site in Bellakar is modified by +1 (to a minimum of 3).     Additionally, all minion factions in play at sites or in regions in Bellakar or adjacent regions have their moral and force number decreased by 2. This card is worth 1 mp for each such faction of opponent you have defeated (place it with this card).	(*)	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
