Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Minions Stir	MELE	mele_minionsstir.jpg	Hazard	Long-event	-	Neutral	Uncommon	"The number of strikes and prowess of each Orc and Troll attack are increased by one (by two for Orc attacks if Doors of Night is in play). Cannot be duplicated.  ""Tom got the branch in his teeth for that, and lost one of the front ones.""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Muster Disperses	MELE	mele_musterdisperses.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a faction. The faction's player makes a roll (draws a #), and discards the faction if the result plus his unused general influence is less than 11.  ""But the Men of Rhun and of Harad, Easterling and Southron, saw the ruin of their war...the most part fled eastward as they could; and some cast their weapons down and sued for mercy.""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
News of Doom	MELE	mele_newsofdoom.jpg	Hazard	Short-event	-	Neutral	Rare	"Unique. Each player makes a roll (draws a #) for each faction he has in play. Discard any faction if the result is 2 or 3, or it its result plus the player's unused general influence is less than 10. Remove News of Doom from the game.  ""...they hid themselves in fear and would not come forth until the day was up...""-LotRV "	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Nothing to Eat or Drink	MELE	mele_nothingtoeatordrink.jpg	Hazard	Permanent-event	-	Neutral	Common	Playable on a minion company at or moving to a Free-hold [F] or Border-hold [B], or playable on a hero company at or moving to a Shadow-hold [S] or Dark-hold [D]. The prowess and body of each character in the company is modified by -1. Discard this card during its organization phase if the company is at a Darkhaven [V]. Cannot be duplicated on a given company. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Orc-raiders	MELE	mele_orcraiders.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Four strikes.  ""Orcs began to raid...and slay or steal horses.""-LotR "	1	-	-	-	-	-	6.0	-	-	-	-	-	R	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	0.0
Orc-warband	MELE	mele_orcwarband.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Five strikes. If played on a company that has already faced an Orc attack this turn, Orc-warband receives +3 prowess.  ""Fierce and shrill rose the yells of the Orcs, and suddenly the horn calls ceased.""-LotRIII "	1	-	-	-	-	-	4.0	-	-	-	-	-	D S R	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0
Orc-watch	MELE	mele_orcwatch.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Three strikes.  ""'...Whiteskins have better night-eyes than most Men...They can see the night-breeze, or so it's said.'""-LotRIII "	1	-	-	-	-	-	9.0	-	-	-	-	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Pirates	MELE	mele_pirates.jpg	Hazard	Creature	Man Men	Neutral	Rare	"Men. Three strikes. If any strike of Pirates wounds a character, the company must immediately discard one item (of defender's choice). Pirates receives +2 prowess when keyed to Coastal Seas [c].  ""The reavers of the Inland Sea are adept at using fogs and mists to elude the bounty hunters chartered by the Realm-masterin Shrel-Kain.""-Kuduk Lore "	1	-	-	-	-	-	7.0	-	-	-	-	-	R	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Plague	MELE	mele_plague.jpg	Hazard	Permanent-event	-	Neutral	Rare	Playable on a non-Ringwraith, non-Wizard, non-Elf character at or moving to a non-Haven, non-Ruins & Lairs site. At the end of the target's movement/hazard phase, each non-Ringwraith non-Wizard, non-Elf character at the same site as the target must make a roll (draw a #) modified by -2. If the result is greater than the character's body, he is wounded or his is eliminated if he is already wounded. Discard this card during the target's organization phase if he is at a Darkhaven [V]. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0
Plague of Wights	MELE	mele_plagueofwights.jpg	Hazard	Long-event	-	Neutral	Uncommon	"The prowess of all Undead attacks is increased by one. Additionally, if Doors of Night is in play, the number of strikes for each Undead attack is doubled. Cannot be duplicated.  ""'...the Shadow Host that had hung back at the last came up like a grey tide, sweeping away all before it.""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Rats!	MELE	mele_rats.jpg	Hazard	Short-event	-	Neutral	Uncommon	Playable on a company containing at least one minor item that is at or moving to a Ruins & Lairs [R], Shadow-hold [S], or Dark-hold [D]. Company discards one minor item of its choice or chooses one of its characters to become wounded (no body check required). 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Rebel-talk	MELE	mele_rebeltalk.jpg	Hazard	Permanent-event	-	Neutral	Common	Playable on a non-Ringwraith, non-Wizard, character with mind of 7 or less. Character cannot be controlled by direct influence. Once during each of his organization phases, the character may attempt to remove this card by making a roll (drawing a #)-if the result is less than 7, discard this card. Cannot be duplicated on a given character. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
River	MELE	mele_river.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a site. If a company that has moved to this site this turn does not tap a ranger, it must do nothing during its site phase.  ""In the far stage, under the distant lamps, they could just make out a figure...as they looked it seemed to move and sway this way and that, as if searching the ground. It then crawled, or went crouching, back into the gloom beyond the lamps.""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Searching Eye	MELE	mele_searchingeye.jpg	Hazard	Short-event	-	Neutral	Common	Cancel and discard any card requiring scout skill before it is resolved or cancel any ongoing effect of a card that required scout skill to play. If this card is played as an on-guard card, it can be revealed during the opponent's site phase to cancel and discard a card requiring scout skill before it is resolved. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Sellswords Between Charters	MELE	mele_sellswordsbetweencharters.jpg	Hazard	Creature	Man Men	Neutral	Common	"Men. Two strikes.  ""The Silver Age of the Mercenaries is said to have begun when the remaining Raggers besieged the first Canotaur to collect their back pay.""-Kuduk Lore "	1	-	-	-	-	-	11.0	-	-	-	-	-	S B	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Shut Yer Mouth	MELE	mele_shutyermouth.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	Playable on a non-Wizard, non-Ringwraith character. -2 to character's direct influence (to a minimum of zero). Once during each of his organization phases, the character may attempt to remove this card by making a roll (drawing a #)-if the result is greater than 7, discard this card. Cannot be duplicated on a given character. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Slayer	MELE	mele_slayer.jpg	Hazard	Creature	Slayer	Neutral	Common	"Slayer. Two attacks (of one strike each) against the same character. Attacker chooses defending character. The defender may tap any one character in the same company to cancel one of the attacks.  ""'He would go out by himself...and stalk...and slay many men...'""-LotR "	2	-	-	-	-	-	11.0	-	-	-	-	-	B	-	-	-	-	-	-	-	-	-	-	-	-	12.0	0.0	-	0.0
So You've Come Back	MELE	mele_soyouvecomeback.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	Playable on a character of 5 mind or less. The mind of each other non-follower, non-Ringwraith, non-Wizard character in his company increases by one. Discard this card during the organization phase if target character is in a company accompanied by himself at a Darkhaven [V]. Cannot be duplicated on a given character. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Something Has Slipped	MELE	mele_somethinghasslipped.jpg	Hazard	Permanent-event	-	Neutral	Rare	Playable on a company. If a character in the company becomes wounded, the prowess of each character in the company is modified by -2 for the rest of the turn. Discard this card during its organization phase if the company is at a Darkhaven [V]. Cannot be duplicated on a given company. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Sons of Kings	MELE	mele_sonsofkings.jpg	Hazard	Creature	Dunadan Dunedain	Neutral	Common	"Dunedain. Three strikes (playable only against minion companies).   ""'Stout men and lordly they are, and the Riders of Rohan look almost as boys beside them; for they are grim men of face, worn like weathered rocks for the most part...'""-LotRI "	2	-	-	-	-	-	10.0	-	-	-	-	-	F B	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Stay Her Appetite	MELE	mele_stayherappetite.jpg	Hazard	Short-event	-	Neutral	Rare	Playable on an ally. Make a roll (draw a #). If the result plus the ally's mind is greater than your opponent's general unused direct influence plus its controlling character's unused direct influence plus 2, the ally attacks its controlling character (detainment attack against a hero). This attack has 1 strike and prowess equal to the ally's normal prowess plus a dice roll (drawn #). Discard the ally if it attacks and is not defeated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0
Stench of Mordor	MELE	mele_stenchofmordor.jpg	Hazard	Permanent-event	Environment	Neutral	Uncommon	"Environment. At the start of its site phase, each company at a site in a Dark-domain [d], (or Shadow-land [s] if Doors of Night is in play) must tap one untapped character if available. Discard when any play deck is exhausted. Cannot be duplicated.  ""...he saw them fall, worn out, or choked with fumes and heat, or stricken down by despair at last, hiding their eyes from death.""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Stirring Bones	MELE	mele_stirringbones.jpg	Hazard	Creature	Undead	Neutral	Common	"Undead. Two strikes.   ""Gold was piled on their biers of dead kings and queens; and mounds covered them, and the stone floors were shut.""-LotRI "	1	-	-	-	-	-	9.0	-	-	-	-	-	S R	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
The Border-watch	MELE	mele_theborderwatch.jpg	Hazard	Creature	Man Men	Neutral	Common	"Men. Five strikes (two strikes and detainment against hero companies).   ""'It is against our law to let strangers wander at will in our land, until the king himself shall give them leave, and more strict is the command in these days of peril.'""-LotRIII "	1	-	-	-	-	-	7.0	-	-	-	-	-	F B	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0
The Ring Will Have But One Master	MELE	mele_theringwillhavebutonemaster.jpg	Hazard	Permanent-event	-	Neutral	Rare	Playable on the bearer of The One Ring. During each of his organization phases, one character (other than the bearer) in bearer's company is discarded (of bearer's player's choice) along with all cards played with him. During his organization phase, the target character may tap to attempt to remove this card by making a roll (drawing a #)-if the result is greater than 8, discard this card. Cannot be duplicated on a given character.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Roving Eye	MELE	mele_therovingeye.jpg	Hazard	Short-event	-	Neutral	Rare	Playable on a non-Wizard, non-Ringwraith, character bearing a Palantir, greater item, or ring that is not a gold ring. Target character is forced to make corruption check modified by -2. If the character would normally be eliminated as a result of this check, he is instead discarded (along with all card splayed with him). 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Thranduil's Folk	MELE	mele_thranduilsfolk.jpg	Hazard	Creature	Elf Elves	Neutral	Rare	Elves. Each character in the company faces on strike (detainment against covert and hero companies). May be played keyed to Woodland Realm, Western Mirkwood, Heart of Mirkwood, Northern Rhovanion, and Grey Mountain Narrows; and may also be at sites in these regions. May not be played against a company containing a character with Thranduil's Halls as a home site. 	2	-	-	-	-	-	10.0	6.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Thrice Outnumbered	MELE	mele_thriceoutnumbered.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	Each player may take one Man hazard creature from his discard pile and shuffle it into his play deck at the end of each turn. Discard this card or a Man hazard creature from your hand at the end of opponent's long-event phase. Discard when any play deck is exhausted. Cannot be duplicated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Thunder's Companion	MELE	mele_thunderscompanion.jpg	Hazard	Creature	Giants	Neutral	Common	"Giants. Three strikes.  ""...there are fell voices on the air; and these stones are aimed at us.""-LotRII "	1	-	-	-	-	-	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Tidings of Bold Spies	MELE	mele_tidingsofboldspies.jpg	Hazard	Short-event	-	Neutral	Common	Playable on a company moving to a site with an automatic-attack. This card creates one or more attacks on the company, the total of which duplicates  exactly (including modifications) all automatic-attacks at the site. These attacks must be faced immediately and are not considered automatic-attacks. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Tidings of Doubt and Danger	MELE	mele_tidingsofdoubtanddanger.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	"The direct influence of each Ringwraith is lowered by 2 (by 3 if Doors of Night is in play). Discard when any play deck is exhausted. Cannot be duplicated.  ""The Dark Power was deep in thought, and the Eye turned inward, pondering tidings of doubt and danger...""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
True Fire-drake	MELE	mele_truefiredrake.jpg	Hazard	Creature	Drake	Neutral	Common	"Drake. Two strikes. Only two Wildernesses [w] in site path are required if Doors of Night is in play.  ""Fire leaped from the thatched roofs and wooden beam-ends as he hurtled down and past and round again...""-Hob "	1	-	-	-	-	-	13.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Twilight	MELE	mele_twilight.jpg	Hazard	Short-event	Environment	Neutral	Common	"Environment. One environment card (in play or declared earlier in the same chain of effects) is cancelled and discarded. Twilight may also be played as a resource, and may be played at any point during any player's turn.  ""The sun dipped and vanished, and as if at the shuttering of a lamp, black night fell.""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Uruk-lieutenant	MELE	mele_uruklieutenant.jpg	Hazard	Creature	Orc	Neutral	Rare	"Orc. One strike. If played on a company that has already faced an Orc attack this turn, Uruk-lieutenant receives +3 prowess. Orc-lieutenant receives an additional +3 prowess if played on a company that has already faced Uruk-lieutenant this turn.  ""...he turned Boromir's sword and bore him backwards...""-LotRII "	1	-	-	-	-	-	9.0	-	-	-	-	-	S R	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Veils Flung Away	MELE	mele_veilsflungaway.jpg	Hazard	Short-event	-	Neutral	Uncommon	Playable on a company moving in a Wilderness [w], Border-land [b], or Free-domain [f] if Doors of Night is not in play; does not count against the hazard limit.  Make a body check modified by +1 for each character. Determine if each Orc or Troll character is discarded as indicated on their cards. Otherwise, the body checks have no effect unless an untapped character fails his check, in which case he becomes tapped.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0
Waiting Shadow	MELE	mele_waitingshadow.jpg	Hazard	Short-event	Environment	Neutral	Rare	Environment. Playable on a company with an untapped Orc, Troll, or Man character. Tap an Orc, Troll, or Man character in that company. (defender's choice). If Doors of Night is in play, the company need not contain an Orc, Troll, or Man and any one character in that company is tapped (defender's choice). 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Wake of War	MELE	mele_wakeofwar.jpg	Hazard	Long-event	-	Neutral	Common	"The number of strikes and prowess of each Wolf, Spider, and Animal attack are increased by one (by two for Wolf attacks if Doors of Night is in play). Cannot be duplicated.  ""No few had fallen, renowned or nameless, captain or soldier; for it was a great battle and the full count of it no tale has told.""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Wandering Eldar	MELE	mele_wanderingeldar.jpg	Hazard	Creature	Elf Elves	Neutral	Rare	"Elves. Each character in the company faces one strike (detainment against covert and hero companies). If Doors of Night is not in play, may also be played keyed to Free-domains [f].   ""'They don't live in the Shire, but they wander into it in Spring and Autumn, out of their own lands...'""-LotRI "	1	-	-	-	-	-	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Wargs	MELE	mele_wargs.jpg	Hazard	Creature	Wolf Wolves	Neutral	Common	"Wolves. Two strikes.  ""In a minute there was a whole pack of them yelping around the tree and leaping up at the trunk, with eyes blazing and tongues hanging out.""-Hob "	1	-	-	-	-	-	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Watcher in the Water	MELE	mele_watcherinthewater.jpg	Hazard	Creature	Animal	Neutral	Uncommon	"Animal. Each character in the company faces one strike. May also be played at Moria.   ""'...the arms were all guided by one purpose. Something has crept, or has been driven out of dark waters under the mountains'""-LotRII "	1	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Weariness of the Heart	MELE	mele_wearinessoftheheart.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a character. The prowess of a target character is modified by -1 until the end of the turn. This use cannot be duplicated on a given character. Alternatively, target character makes a corruption check.  ""He wandered in loneliness, weeping a little for the hardness of the world...""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Webs of Fear & Treachery	MELE	mele_websoffeartreachery.jpg	Hazard	Long-event	-	Neutral	Rare	"Except for unused general influence and unused normal direct influence (including influence modifications given in a character's card text), all modifications to each influence attempt are reduced to zero.   ""'For Boromir was loyal to me and no wizard's pupil. He would have remembered his father's need...'""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Wild Trolls	MELE	mele_wildtrolls.jpg	Hazard	Creature	Trolls	Neutral	Common	"Trolls. Two strikes.  ""'It's trolls!...They're hiding in the bushes with sacks...'""-Hob "	1	-	-	-	-	-	10.0	-	-	-	-	-	R	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Wrath of the West	MELE	mele_wrathofthewest.jpg	Hazard	Short-event	-	Neutral	Uncommon	"Playable on a minion resource short-event declared earlier in the same chain of effects. Make a roll (draw a #)-if the result is greater than 6, the event is cancelled and discarded.   ""...more than a thunderstorm, a thunder-battle...when two great thunderstorms meet and clash.""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
A Little Gold Ring	MELE	mele_alittlegoldring.jpg	Resource	Gold Ring Item	Gold Ring	Minion	Common	May only be played at Bag End or a Ruins & Lairs [R] where gold rings are playable. Bearer must make a corruption check at the end of each of his untap phases. Discard this ring when tested. If tested, obtain a random value to determine which ring card may be immediately played: The One Ring (11, 12+); a Dwarven Ring (9, 10, 11, 12+); a Magic Ring (1, 2, 3, 4, 5, 6); a Lesser Ring (any result). 	2	-	-	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
A Malady Without Healing	MELE	mele_amaladywithouthealing.jpg	Resource	Short-event	Magic	Minion	Rare	Magic. Shadow-magic. Playable during the site phase on a non-Ringwraith, non-Wizard character at the same site as a shadow-magic using character. Target character must make a corruption check modified by -1 followed by a body check (modified by +1 if tapped). If target character is a hero and is eliminated by these checks, you receive his kill Marshaling points. Unless the shadow-magic user is a Ringwraith, he makes a corruption check modified by -5. 	-	-	Shadow-magic	-	-	-	-	-	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
A Nice Place to Hide	MELE	mele_aniceplacetohide.jpg	Resource	Short-event	-	Minion	Common	"Scout only. Tap scout to cancel an attack against his company.   ""'And a nice place to choose, too. The River seems set on taking us right into their arms!'""-LotRII "	-	-	Scout	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Adunaphel Unleashed	MELE	mele_adunaphelunleashed.jpg	Resource	Short-event	-	Minion	Rare	Playable on any attack against Adunaphel (as your Ringwraith) if she is the only character in her company. The number of strikes of the attack is reduced to one and the attack's body is modified by -2.  Alternatively, playable on any attack by a lone Adunaphel the Ringwraith (as your Ringwraith). You choose defending characters. Any resulting body checks for defending characters are modified by +2. Cannot be duplicated on a given attack. 	-	-	Ringwraith	-	-	-	-	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.0	0.0	-	0.0
Agburanar Roused	MELE	mele_agburanarroused.jpg	Resource	Faction	Dragon Cold-dragon	Minion	Rare	Unique. Manifestation of Agburanar. Playable at Caves of Ulund if the influence check is greater than 12.  Modifications: influencer discards a major item (+3) or a greater item (+6). All attacks by manifestations of Agburanar against your companies are canceled. Any company moving in Withered Heath, Northern Rhovanion, Grey Mountain Narrows, and/or Iron Hills faces one attack: Dragon-two strikes at 15/9 prowess/body. 	4	-	Wyrm	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Akhorahil Unleashed	MELE	mele_akhorahilunleashed.jpg	Resource	Short-event	-	Minion	Rare	"Playable on Akhorahil the Ringwraith (as your Ringwraith). You may take a magic card from your play deck or discard pile to your hand (reshuffle play deck if searched).  ""'As the Power grows, its proved friends will also grow...'""-LotRII "	-	-	Ringwraith	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
All Thought Bent upon It	MELE	mele_allthoughtbentuponit.jpg	Resource	Short-event	Information	Minion	Uncommon	Sage only. Playable during the site phase on an untapped sage at a site where Information is playable. Tap the sage and the site. Search your play deck and choose an item you must reveal to your opponent. Place this item in your hand and reshuffle your play deck. The sage makes a corruption check. 	-	-	Sage	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
An Untimely Whisper	MELE	mele_anuntimelywhisper.jpg	Resource	Short-event	-	Minion	Uncommon	"Opponent reveals to you 5 random cards at once from his hand.  ""Through spies Sauron learned of the words of prophecy heard in Gondor, and of Bormir's going forth to seek ancient Imladris.""-Kuduk Lore "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Awaiting the Call	MELE	mele_awaitingthecall.jpg	Resource	Permanent-event	-	Minion	Uncommon	Playable during the organization phase on a character with a mind of 6 or less at a non-Darkhaven. For the purposes of controlling this character, his mind is halved (round down). Discard this card when the character moves. Cannot be duplicated on a given character. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Back to the Fray	MELE	mele_backtothefray.jpg	Resource	Short-event	-	Minion	Uncommon	"Each player may remove any number of characters from his discard pile and shuffle them into his play deck.   ""...flung them into the fray; Easterlings with axes, and Variags of Khand, Southrons in scarlet, and out of the Far Harad black men...""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Bade to Rule	MELE	mele_badetorule.jpg	Resource	Permanent-event	-	Minion	Common	Playable at a Darkhaven [V] during the organization phase on your Ringwraith. -2 to his direct influence, +5 general influence. You may discard this during any of your organization phases. Discard this card if your Ringwraith moves.  Alternatively, playable if your Ringwraith is not in play. +5 general influence. Place this card with your Ringwraith when he comes into play. Cannot be duplicated by a given player. 	-	-	Ringwraith	-	-2.0	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Balchoth	MELE	mele_balchoth.jpg	Resource	Faction	Man	Minion	Rare	"Unique. Playable at Raider-hold if the influence check is greater than 8.  Standard Modifications: Easterlings (+2), Men of Dorwinion(-2).  ""... a fierce people...they made raids...until the vale of Anduin south of the Gladden was largely deserted.""-LotR "	2	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Beornings	MELE	mele_beornings.jpg	Resource	Faction	Man	Minion	Rare	"Unique. Manifestation of hero Beornings. Playable at Beorn's House if the influence check is greater than 9.   ""'... the Beornings are the best bakers that I know of; but they are none too willing to deal out their cakes to travelers these days.'""-LotRII "	3	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Binding-ring	MELE	mele_bindingring.jpg	Resource	Minor Item	Mind Ring	Minion	Rare	"Mind Ring. -1 to mind to a minimum of 1. +1 to prowess. Cannot be duplicated on a given character.  ""A lesser ring, it confers no lengthened life; merely the wearer finds his will constrained by the aims of the ones who gave the trinket.""-Kuduk Lore "	-	-	-	-1.0	-	-	1.0	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Bitter Cold	MELE	mele_bittercold.jpg	Resource	Short-event	Magic	Minion	Rare	"Magic. Sorcery. Playable on a sorcery-using character. All attacks against the character's company suffer a -1 modification to prowess and body this turn. Unless he is a Ringwraith, character makes a corruption check modified by -4.  ""...but now his breath is deadly, and his cold arm is long.""-LotRVI "	-	-	Sorcery	-	-	-	-1.0	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Black Mace	MELE	mele_blackmace.jpg	Resource	Greater Item	Weapon	Minion	Uncommon	"Weapon. Warrior only: +3 to prowess to a maximum of 10 (+4 to a maximum of 10 against Elves).  ""A great black mace he wielded."" LotRI "	2	-	Warrior Two-handed	-	-	-	34.0	-	3.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Black Rain	MELE	mele_blackrain.jpg	Resource	Short-event	-	Minion	Rare	Sage only. Playable on an untapped sage during the site phase at a Ruins & Lairs [R] in a Wilderness [w]. Opponent must reveal to you a non-Ringwraith, non-Wizard character from his hand if available; otherwise he must reveal his entire hand. If a character is so revealed, make a roll (or draw a #). If the sage is a Ringwraith, modify the roll by -2. According to the result, you may play an item from your hand with the sage (tapping the sage): The One Ring (10, 11, 12), a Dwarven Ring (8, 9, 10, 11, 12), or a Spirit Ring (0, 1, 2, 3, 4, 5, 6, 7). 	-	-	Sage	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Black Rider	MELE	mele_blackrider.jpg	Resource	Permanent-event	Mode	Minion	Common	Black Rider mode. Playable at a Darkhaven during the organization phase on your Ringwraith's own company. The company may move to a non-Darkhaven site. Discard this card and any other Ringwraith followers in the company during any of your following organization phases the company is at a Darkhaven [V]. Cannot be duplicated on a given company. 	-	-	Ringwraith	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
