Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Heart of Dark Fire	MEBA	meba_heartofdarkfire.jpg	Resource	Short-event	-	Balrog	Rare	-	Balrog	Balrog	-	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Balrog specific. Playable if Strangling Coils is in play. You may bring this card from your sideboard into your play deck and reshuffle during your organization phase. The Balrog receives +5 direct influence this turn while Strangling Coils is in play. Cannot be duplicated on a given turn.   ""The fire in it seemed to die, but the darkness grew.""-LotRII "
Invade Their Domain	MEBA	meba_invadetheirdomain.jpg	Resource	Permanent-event	-	Balrog	Rare	3	Balrog	Balrog	-	-	-	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0	Balrog specific. Playable during the site phase on the Blue Mountain or Iron Hill Dwarf-hold if the Balrog is there and Breach the Hold is on its adjacent Under-deeps site. The Balrog's company faces 3 attacks (Dwarves-5 strikes with 9 prowess, 4 strikes with 10 prowess, 3 strikes with 12 prowess). Following the attack, tap The Balrog or discard this card. If this card is not discarded, discard all unique factions playable at the site. Discard this card when the site is discarded or returned to its location deck. Cannot be duplicated on a given site. 
Long Grievous Siege	MEBA	meba_longgrievoussiege.jpg	Resource	Permanent-event	-	Minion	Rare	1	-	-	-	-	-	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0	"Playable on a unique non-Dragon faction. Place a Border-hold [B] from your location deck ""off to the side"" with this card. The Border-hold must be in the same region or adjacent thereto as a site where the target faction is playable. Return any faction playable at the Border-hold to its owner's hand. -5 to any attempt to play a faction at any version of the Border-hold. All versions of the Border-hold gain an additional automatic-attack: same type as your target faction-5 strikes with 9 prowess (detainment against your companies). Cannot be duplicated on your faction. "
Longbottom Leaf	MEBA	meba_longbottomleaf.jpg	Resource	Short-event	-	Hero	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Take up to two resources from your sideboard to your play deck and reshuffle. Remove this card from the game.  ""'It is good!' said Merry. 'My dear Gimli, it is Longbottom Leaf!'""-LotRIII "
Lord and Usurper	MEBA	meba_lordandusurper.jpg	Resource	Permanent-event	-	Balrog	Rare	5	Balrog	Balrog	-	-	-	9.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	0.0	Balrog specific. Playable during the site phase on Invade their Domain. The company faces 2 attacks (Dwarves-4 strikes with 9 prowess, 3 strikes with 10 prowess). Following the attacks, tap a character or discard this card. If this card is not discarded, discard all unique factions playable at the site. All versions of the associated site become a Shadow-hold [S], may have no factions played there, and lose all Dwarf automatic-attacks. Other versions gain an automatic-attack: Orcs-4 strikes with 7 prowess. Cannot be duplicated on a given card. 
Maker's Map	MEBA	meba_makersmap.jpg	Resource	Permanent-event	Lost Knowledge	Balrog	Rare	2	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	"Balrog specific. Playable during the site phase on an untapped ranger at an untapped site where Information is playable. Tap the ranger and the site. +2 to all rolls for his company to move to adjacent Under-deeps sites.  ""It was well for the company that they had such a guide.""-LotRII "
Memories of Old Torture	MEBA	meba_memoriesofoldtorture.jpg	Resource	Permanent-event	-	Balrog	Rare	1	Balrog	Balrog	-	-	-	-	-	-	attach	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Balrog specific. Playable on a Man, Drake, Orc, Troll, or Giant hazard creature attack with one strike for each of its attacks. All attacks of the creature are canceled. The creature becomes an ally under the control of any character in the company. The character does not need tap. The ally has a mind of 1, body of 7, and prowess equal to its normal prowess minus 7. It gives one ally Marshaling point. Discard this card and the ally if the company moves through a Free-domain [f] or a Dark-domain [d]. 
Mine or No One's	MEBA	meba_mineornoones.jpg	Resource	Short-event	-	Balrog	Rare	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Balrog specific. +10 to an influence attempt by The Balrog against an opponent's: item, ally, Troll faction, or Orc faction. Cannot be duplicated on a given attempt.  ""'...if you really wish to destroy it...'""-LotRI "
Nasty Slimy Thing	MEBA	meba_nastyslimything.jpg	Resource	Ally	Spawn	Balrog	Rare	1	Balrog	-	2.0	-	-	4.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Unique. Balrog-specific. Spawn. Playable at a non-Darkhaven Under-deeps site. Tap o cancel a Drake attack. Discard this ally if its company moves using region or starter movement.  ""...also there are other things more slimy than fish.""-Hob "
No Better Use	MEBA	meba_nobetteruse.jpg	Resource	Permanent-event	-	Minion	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable on a character during your organization phase. One time you may tap your character to place an opponent's character ""off to the side"", with this card. Do this in lieu of making opponent's character's body check in company vs. company combat with your opponent's company. Discard all cards on opponent's character. If your character becomes wounded or leaves active play, discard this card-opponent's character then forms a company at your character's current or new site. During the site phase at Shelob's Lair, your character may tap and discard this card to eliminate opponent's character-whom you then receive as kill Marshaling points. "
Obey Him or Die	MEBA	meba_obeyhimordie.jpg	Resource	Permanent-event	Command	Balrog	Rare	-	Balrog	Balrog Leader	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	"Balrog specific. Playable during the organization phase on a leader in The Balrog's company. The leader receives +2 direct influence and cannot be discarded by a body check. Discard whenever there is a character in his company with a higher mind. Cannot be duplicated on a given character.  ""...a huge orc-chieftain...leapt into the chamber; behind him his followers clustered in the doorway.""-LotRII "
Orders from the Great Demon	MEBA	meba_ordersfromthegreatdemon.jpg	Resource	Permanent-event	Command	Balrog	Uncommon	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	"Balrog specific. Playable on a company. May be played with a starting company in lieu of a minor item. This company may contain an additional leader who does not count against the company size maximum.  ""'Not our orders!' said one of the earlier voices. 'We have come all the way from the Mines to kill...'""-LotRIII "
Out He Sprang	MEBA	meba_outhesprang.jpg	Resource	Permanent-event	-	Balrog	Common	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Balrog specific. If Great Shadow is not in play, The Balrog may move with region movement (overriding his card) to an Under-deeps surface site or from an Under-deeps surface site. Based on his Marshaling point (MP) total, he may use the following number of regions: 0-8  MPs-1 region; 9-16 MPs-2 regions; 17-24 MPs-3 regions; 25+ MPs-4 regions. This region allowance may not be modified by any other effects except A More Evil Hour. 
People Diminished	MEBA	meba_peoplediminished.jpg	Resource	Permanent-event	-	Balrog	Rare	2	Balrog	Balrog	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	0.0	Balrog specific. Playable during the site phase on an untapped Free-hold [F] or Border-hold [B]. Tap the site. The company faces 3 attacks (Men-4 strikes with 8 prowess, 3 strikes with 10 prowess, 2 strikes with 12 prowess). Following the attacks, tap a character or discard this card. If this card is not discarded, discard all unique factions playable at the site. -5 to each attempt against any faction at any version of this site. This site is never discarded and never untaps. Cannot be duplicated on a given site. 
Prone to Violence	MEBA	meba_pronetoviolence.jpg	Resource	Permanent-event	-	Minion	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Any minion company without a Ringwraith may attack another minion company without a Ringwraith. The attacking company may contain The Balrog. Discard when any play deck is exhausted. Cannot be duplicated.   ""The ranks of the orcs had opened, and they crowded away, as if they themselves were afraid.""-LotRII "
Roam the Waste	MEBA	meba_roamthewaste.jpg	Resource	Short-event	-	Balrog	Rare	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Balrog specific. Playable during the organization phase if Strangling Coils is in play. You may bring this card from your sideboard into your play deck and reshuffle during your organization phase. Each of your companies this turn is considered to have one fewer Wilderness [w] and one fewer Shadow-land [s] in its site path. 
Roots of the Earth	MEBA	meba_rootsoftheearth.jpg	Resource	Permanent-event	-	Balrog	Uncommon	1(3)	Balrog	Balrog	-	-	-	13.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0	Balrog specific. Playable during the site phase on an Under-deeps site normally a Ruins & Lairs [R] if The Balrog is there. The Balrog's company faces an attack (Drake-2 strikes with 13 prowess). Following the attack, tap the Balrog or discard this card. The associated site is a Darkhaven [V] and loses all automatic-attacks. All other versions of this site become a Shadow-hold [S] and gain an additional automatic-attack: Orcs-5 strikes with 9 prowess. If Breach the Hold is on the same site, this card gives 3 Marshaling points. This site is never discarded or returned to its location deck. Cannot be duplicated on a given site. 
Rumours of Rings	MEBA	meba_rumoursofrings.jpg	Resource	Permanent-event	-	Hero	Rare	-	-	-	-	-	-	-	-	-	host	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"During your organization phase, you may take one ring special item (except for The One Ring) from your sideboard and place it ""off to the side"" with this card. This item gives no Marshaling points. A maximum of two items may be with this card at one time. You may play a ring special item placed with this card as though it were in your hand. You may start the game with this card in lieu of playing a minor item.  "
Sauron	MEBA	meba_sauron.jpg	Resource	Avatar	Maia	Minion	Rare	-	Sauron	-	-	-	-	-	-	-	tap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Manifestation of The Lidless Eye. Playable if your opponent is a Wizard and you have not revealed a Ringwraith. You are Sauron, not a Ringwraith. You may not reveal a Ringwraith or play Ringwraith followers. +10 to your general influence. Discards and prevents the subsequent play of Bade to Rule. During your organization phase, you may bring a resource or character from your sideboard into your play deck and shuffle and there is no limit to the number of characters you may bring into play. Cannot be duplicated. 
Scourge of Fire	MEBA	meba_scourgeoffire.jpg	Resource	Short-event	-	Balrog	Rare	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Balrog specific. Playable if Flame of Udun is in play. You may bring this card from your sideboard into your play deck and reshuffle during your organization phase. Choose and discard one item an opponent's company bears if The Balrog is untapped and in company vs. company combat with that company. Cannot be duplicated on a given turn. 
Show Things Unbidden	MEBA	meba_showthingsunbidden.jpg	Resource	Short-event	-	Hero	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable during the organization phase on Galadriel if untapped and at Lorien. Tap Galdirel. Opponent must choose and reveal to you 3 non-environment hazards from his hand and shuffle them into his play deck. If these are not available, opponent must reveal his hand to you and shuffle all non-environment hazards there into his play deck.  
Stabbing Tongue of Fire	MEBA	meba_stabbingtongueoffire.jpg	Resource	Special Item	-	Balrog	Rare	1	Balrog	Balrog	-	-	-	-1.0	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Unique. Balrog specific. Playable at any tapped or untapped non-Darkhaven Under-deeps site. May only be borne by The Balrog. This item affects the Balrog. +1 prowess when tapping to face a strike. +1 to all body checks resulting from failed strikes against The Balrog. If The Balrog attacks successfully in company vs. company combat, +1 to the defending character's body check. 
Strangling Coils	MEBA	meba_stranglingcoils.jpg	Resource	Permanent-event	Fana	Balrog	Uncommon	-	Balrog	Balrog	-	3.0	-	-	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Balrog specific. Demon fana. Playable during your organization phase on The Balrog. Return this card to your hand: when you play another Demon fana card, or, if you choose, during your organization phase. +3 direct influence; -1 body. The Balrog gains the diplomat skill and may have followers. Once during his movement/hazard phase, you may untap all tapped characters in The Balrog's company. If then untapped, tap The Balrog. 
Tempest of Fire	MEBA	meba_tempestoffire.jpg	Resource	Permanent-event	-	Balrog	Rare	3	Balrog	Balrog	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0	Balrog specific. Playable during the site phase on an untapped Border-hold [B] or Shadow-hold [S]; the site cannot be an Under-deeps site or a surface site thereof. Tap the site. The company faces three attacks (Men at a Border-hold [B], Orcs at a Shadow-hold [S]-5 strikes with 8 prowess, 4 strikes with 9 prowess, 3 strikes with 10 prowess). Following these attacks: discard this card or tap a character, place this card in your Marshaling point pile, and return each unique faction playable at the site to its owner's hand. 
Terror Heralds Doom	MEBA	meba_terrorheraldsdoom.jpg	Resource	Short-event	-	Balrog	Rare	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Balrog specific. Playable during the organization phase if Flame of Udun is in play. You may bring this card from your sideboard into your play deck and reshuffle during your organization phase. +2 to all influence attempts this turn by any of your characters.   ""...he looked grey in the face, as one who has felt great fear.""-LotR "
To Fealty Sworn	MEBA	meba_tofealtysworn.jpg	Resource	Permanent-event	-	Hero	Rare	1	-	Hobbit	-	5.0	-	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	Playable on a Hobbit: in the same company as Return of the King or during the same site phase his company plays a unique hero faction at a Free-hold [F] (not Bag End). The Hobbit gains the warrior skill. +2 prowess, and +5 direct influence against the Hobbits faction and characters with Bag End as a home site. Cannot be duplicated on a given Hobbit.  
Vanguard of Might	MEBA	meba_vanguardofmight.jpg	Resource	Short-event	-	Balrog	Rare	-	Balrog	Balrog	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Balrog specific. Playable if a company at or maving to an Under-deeps site is facing an attack and Flame of Udun is not in play. If not in the company, The Balrog immediately joins the company. This is considered movement for The Balrog with no movement/hazard phase. The Balrog must face a strike from the attack, regardless of any conflicting effects. Following the attack, if untapped, tap The Balrog. 
Whip of Many Thongs	MEBA	meba_whipofmanythongs.jpg	Resource	Special Item	Whip	Balrog	Rare	1	Balrog	Balrog	-	-	-	-1.0	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Unique. Balrog specific. Playable at any tapped or untapped non-Darkhaven Under-deeps site. May only be borne by The Balrog. This item affects the Balrog. +1 prowess when tapping to face a strike. If The Balrog is in company vs. company combat, tap this item to cancel all effects of one weapon or your choice (even declared in the same chain of effects) in an opponent's company until the end of the combat. This does not discard the weapon. 
Whispers of Rings	MEBA	meba_whispersofrings.jpg	Resource	Permanent-event	-	Minion	Rare	-	-	-	-	-	-	-	-	-	host	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"During your organization phase, you may take one ring special item (except for The One Ring) from your sideboard or discard pile and place it ""off to the side"". This item gives no Marshaling points. A maximum of two items may be with this card at one time. You may play a ring special item placed with this card as though it were in your hand. You may start the game with this card in lieu of playing a minor item. "
Ancient Deep-hold	MEBA	meba_ancientdeephold.jpg	Site	site	-	Balrog	Rare	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Scroll of Isildur Palantiri Information Items (minor, major, greater, gold ring)	yes	yes	yes	yes	yes	-	-	-	-	Special	-	-	0.0	-	0.0	Adjacent Sites: no surface site, one Under-deeps Ruins & Lairs [R] chosen by you when playing this card (8) Playable: Information, Items (minor, major, greater, gold ring) Automatic-attacks (3):  Undead (1st attack)-4 strikes with 7 prowess; Undead (2nd attack)-3 strikes with 8 prowess; Undead (3rd attack)-2 strikes with 10 prowess; Each character wounded must make a corruption check modified by -2. Special: Any Undead and Spider creatures may be keyed to this site. This site is never discarded or returned to its location deck. 
Barad-dur	MEBA	meba_baraddur.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Dark-domain	Dark-hold	Scroll of Isildur Palantiri Items (minor, major, greater)	-	yes	yes	yes	-	yes	-	-	-	-	-	-	0.0	-	0.0	Playable: Items (minor, major, greater) Automatic-attacks (3):  Orcs-4 strikes with 7 prowess; Trolls-3 strikes with 9 prowess; Maia (cannot be canceled)-1 strike with 24 prowess. Any creature wounded by the Maia's attack is automatically eliminated. Special: Creatures keyed to this site attack normally, not as detainment. 
Carn Dum	MEBA	meba_carndum.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Shadow-land	Dark-hold	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable: Items (minor, major) Automatic-attacks (2):  Orcs-4 strikes with 7 prowess; Nazgul (cannot be canceled)-1 strike with 15 prowess Special: Creatures keyed to this site attack normally, not as detainment.  ""Before he could gain the shelter of Carn Dum, the cavalry of Gondor overtook him...""-LotR "
Cirith Gorgor	MEBA	meba_cirithgorgor.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Dark-domain	Dark-hold	Scroll of Isildur Palantiri Items (minor, major, greater)	-	yes	yes	yes	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable: Items (minor, major, greater) Automatic-attacks (2):  Orcs-5 strikes with 8 prowess; Trolls-2 strikes with 10 prowess Special: Creatures keyed to this site attack normally, not as detainment.  ""None could pass the Teeth of Mordor and not feel their bite....""-LotRIV "
Cirith Ungol	MEBA	meba_cirithungol.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Shadow-land	Dark-hold	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable: Items (minor, major) Automatic-attacks (1): Orcs - 4 strike with 7 prowess Special: Creatures keyed to this site attack normally, not as detainment.  ""...here too the vigilance had failed, and treachery had yielded up the Tower to the Lord of the Ringwraiths, and now for long yearsit had been held by evil things.""-LotRVI "
Dol Guldur	MEBA	meba_dolguldur.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Dark-domain	Dark-hold	Information Items (minor, major)	-	-	yes	yes	yes	-	-	-	-	-	-	-	0.0	-	0.0	Playable: Information, Items (minor, major) Automatic-attacks (3): Orcs-3 strikes with 7 prowess; Trolls-2 strikes with 8 prowess; Nazgul (cannot be canceled)-1 strike with 15 prowess Special: Creatures keyed to this site attack normally, not as detainment. 
Minas Morgul	MEBA	meba_minasmorgul.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Shadow-land	Dark-hold	Scroll of Isildur Palantiri Items (minor, major, greater)	-	yes	yes	yes	-	yes	-	-	-	-	-	-	0.0	-	0.0	"Playable: Items (minor, major, greater) Automatic-attacks (2): Undead-3 strikes with 8 prowess; Nazgul (cannot be canceled)-1 strike with 15 prowess Special: Creatures keyed to this site attack normally, not as detainment.  ""...and its cavernous gate, shaped like an open mouth with gleaming teeth, was gaping wide.""-LotRIV "
Moria	MEBA	meba_moria.jpg	Site	site	-	Balrog	Uncommon	-	Balrog	-	-	-	-	-	-	-	-	unique	Wilderness	Darkhaven	-	-	-	-	-	-	-	-	-	-	Moria	-	-	0.0	-	0.0	"Special: Any gold ring stored at this site is automatically tested (modify the roll by -2). Creatures keyed to this site attack as detainment. If one of your companies is at this site, all attacks against it are canceled.  ""The Mines of Moria were vast and intricate beyond the imagination...""-LotRII "
Remains of Thangorodrim	MEBA	meba_remainsofthangorodrim.jpg	Site	site	-	Balrog	Rare	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Scroll of Isildur Palantiri Information Items (minor, major, greater)	-	yes	yes	yes	yes	-	-	-	-	The Drowning-deeps	-	-	1.0	-	0.0	Adjacent Sites: no surface site, the Drowning-deeps (9) Playable: Information, Items (minor, major, greater) Automatic-attacks (2):  Drake (1st attack)-2 strikes with 12 prowess; (2nd attack) Opponent may play as an automatic-attack one hazard creature from his hand normally keyed to Coastal Seas [c] Special: Creatures keyed to Coastal Seas [c] may be keyed to this site. 
The Drowning-deeps	MEBA	meba_thedrowningdeeps.jpg	Site	site	-	Balrog	Rare	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Blue-mountain Dwarf-hold	-	-	1.0	-	0.0	Adjacent Sites: Blue-mountain Dwarf-hold (13), The Under-vaults (8), Remains of Thangorodrim (9) Playable: Items (minor, major) Automatic-attacks (2):  Drake (1st attack)-2 strikes with 11 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Coastal Seas [c] Special: Creatures keyed to Coastal Seas [c] and any Drakes may be keyed to this site. 
The Gem-deeps	MEBA	meba_thegemdeeps.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items (minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Glittering Caves	-	-	0.0	-	0.0	Adjacent Sites: Glittering Caves (0), The Pukel-deeps (8), The Under-gates (6) Playable: Items (minor, major, gold ring) Automatic-attacks (2):  Undead (1st attack)-3 strikes with 9 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: Any Undead creature of Pukel-creature may also be keyed to this site. 
The Iron-deeps	MEBA	meba_theirondeeps.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Dark-hold	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Carn Dum	-	-	1.0	-	0.0	Adjacent Sites: Carn Dum (0), The Under-leas (6), The Under-vaults (7) Playable: Items (minor, major, greater) Automatic-attacks (2): Trolls (1st attack)-3 strikes with 9 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Ruins & Lairs [R] Special: Creatures keyed to this site attack normally, not as detainment. Any Drake creature (except Sea Serpent) may be keyed to this site). 
The Pukel-deeps	MEBA	meba_thepukeldeeps.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items (minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Dunharrow	-	-	0.0	-	0.0	Adjacent Sites: Dunharrow (0), The Gem-deeps (8), The Sulfur-deeps (9) Playable: Items (minor, major, gold ring) Automatic-attacks (2):  Pukel-creature (1st attack)-2 strikes with 11 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: Any Undead creature or Pukel-creature may also be keyed to this site. 
The Rusted-deeps	MEBA	meba_therusteddeeps.jpg	Site	site	-	Balrog	Rare	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Iron Hill Dwarf-hold	-	-	1.0	-	0.0	Adjacent Sites: Iron Hill Dwarf-hold(13), The Wind-deeps (8) Playable: Items (minor, major) Automatic-attacks (2):  Drake (1st attack)-2 strikes with 11 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: Any Dragon creature (except Earcaraxe) may be keyed to this site. 
The Sulfur-deeps	MEBA	meba_thesulfurdeeps.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Dark-hold	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Dol Guldur	-	-	0.0	-	0.0	Adjacent Sites: Dol Guldur (0), The Under-gates (6), The Pukel-deeps (9), The Under-galleries (9), The Under-courts (7) Playable: Items (minor, major) Automatic-attacks (2):  Trolls (1st attack)-2 strikes with 9 prowess  (2nd attack)-Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: Creatures keyed to this site attack normally, not as detainment. 
The Under-courts	MEBA	meba_theundercourts.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Dark-hold	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Barad-dur	-	-	0.0	-	0.0	Adjacent Sites: Barad-dur (0), The Under-galleries (6), The Sulfur-deeps (7) Playable: Items (minor, major) Automatic-attacks (2):  Trolls (1st attack)-3 strikes with 10 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: Creatures keyed to this site attack normally, not as detainment. 
The Under-galleries	MEBA	meba_theundergalleries.jpg	Site	site	-	Balrog	Rare	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Dark-hold	Information Items (minor, major)	-	-	yes	yes	yes	-	-	-	-	Any site in Udun	-	-	0.0	-	0.0	Adjacent Sites: Any site in Udun (0), The Under-courts (6), The Sulfur-deeps (9) Playable: Information Items (minor, major) Automatic-attacks (2):  Trolls (1st attack)-4 strikes with 9 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: Creatures keyed to this site attack normally, not as detainment. 
The Under-gates	MEBA	meba_theundergates.jpg	Site	site	-	Balrog	Uncommon	-	Balrog	-	-	-	-	-	-	-	-	unique	The Under-gates	Darkhaven	-	-	-	-	-	-	-	-	-	-	Moria	-	-	0.0	-	0.0	Adjacent Sites: Moria (0), The Gem-deeps (6), The Sulfur-deeps (6), The Under-leas (4), The Under-grottos (6) Special: Any Gold Ring stored at this site is automatically tested (modify the roll by -2). Creatures keyed to this site attack as detainment. If one of your companies is at this site, all attacks against it are canceled.  
The Under-grottos	MEBA	meba_theundergrottos.jpg	Site	site	-	Balrog	Uncommon	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items (minor, gold ring)	yes	-	-	yes	-	-	-	-	-	Goblin-gate	-	-	0.0	-	0.0	Adjacent Sites: Goblin-gate (0), The Under-leas (6), The Under-gates (6) Playable: Items (minor, gold ring) Automatic-attacks (2):  Orcs (1st attack)-4 strikes with 7 prowess; (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Shadow-hold [S] Special: When a gold ring is tested in a company at this site, the result of the roll is modified by +1. 
The Under-leas	MEBA	meba_theunderleas.jpg	Site	site	-	Balrog	Uncommon	-	Balrog	-	-	-	-	-	-	-	-	unique	Under-deeps	Shadow-hold	Items (minor)	-	-	-	yes	-	-	-	-	-	Mount Gundabad	-	-	0.0	-	0.0	Adjacent Sites: Mount Gundabad (0), The Wind-deeps (5), The Iron-deeps (6), The Under-grottos (6), The Under-gates (4), The Under-vaults (5) Playable: Items (minor) Automatic-attacks (2): Orcs (1st attack)-5 strikes with 7 prowess (detainment) (2nd attack) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to a Ruins & Lairs [R] Special: Creature keyed to this site attack normally, not as detainment. 
