Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Gandalf's Friend	MEWH	mewh_gandalfsfriend.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Gandalf	-	-	2.0	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Gandalf specific. Playable on one of your characters at one of your Wizardhavens [W] (or in your starting company). +2 to his direct influence. This character requires 1 point of influence to control and may only be controlled by general influence or Gandalf.   ""'...eye fixed on Mithrandir, seeking whether you said well or too much? He has long had your heart in his keeping.'""-LotRV "
Gatherer of Loyalties	MEWH	mewh_gathererofloyalties.jpg	Resource	Permanent-event	-	Fallen/Lord	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	Playable if you have more than 3 stage points. Your unique factions are each worth 2 Marshaling points. If you are Alatar, your unique Dragon factions are each worth 4 Marshaling points. If you are Pallando, your unique factions normally worth 3 or more Marshaling points are each worth 3 Marshaling points. Cannot be duplicated by a given player. 
Girdle of Radagast	MEWH	mewh_girdleofradagast.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	5	Radagast	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	Radagast specific. Playable on one of your protected Wizardhavens [W] if you are Radagast and have at least 12 stage points and 6 allies and/or unique factions in play (the factions must be playable at sites in the Wizardhaven's [W] region or adjacent regions). The Wizardhaven's region and all adjacent regions become Wilderness [w]. Cannot be duplicated.  
Give Welcome to the Unexpected	MEWH	mewh_givewelcometotheunexpected.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Gandalf	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Gandalf specific. Place this card on Gandalf if he is in play. If on Gandalf, your unique non-character cards normally worth 1 Marshaling point are each worth 2 Marshaling points.  ""But at last there came about by chance a meeting between Gandalf and Thorin that changed all ...""-LotR "
Glove of Radagast	MEWH	mewh_gloveofradagast.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Radagast	-	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Radagast specific. Place this card on Radagast if he is in play. Any non-unique ally with 1 mind (a copy of which he does not already control) is considered playable with Radagast at his site. This ally may be taken from your discard pile or hand.  ""It was said that the glove was imbued with the Wizard's love of the olvar and the kelvar...""-Kuduk Lore "
Gnawed Ways	MEWH	mewh_gnawedways.jpg	Resource	Permanent-event	-	Fallen/Lord	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	Playable on one of your Deep Mines sites. The Deep Mines site is now adjacent to an Under-deeps site of your choice whose surface site is in a region containing or adjacent to the region containing the Deep Mines surface site. The movement number required to move between these two Under-deeps sites is (7). This card may also be played as a hazard on one of your opponent's Deep Mines sites. Discard this card when Deep Mines is discarded or returned to its location deck. Cannot be duplicated on a given Deep Mines site.   
Govern the Storms	MEWH	mewh_governthestorms.jpg	Resource	Short-event	Magic	Minion	Rare	-	-	Sorcery	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Magic. Sorcery. Cancel all hazard effects for the rest of the turn that: force a sorcery-using character's company to return to its site of origin or would tap its current or new site. Unless he is a Ringwraith, the sorcery using character makes a corruption check modified by -4.  ""'...he can govern the storms... He has strange powers and many allies.'""-LotRII "
Great Patron	MEWH	mewh_greatpatron.jpg	Resource	Permanent-event	-	Fallen/Lord	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Your characters and allies that normally give 2 or more Marshaling points are each worth 2 Marshaling points. Cannot be duplicated by a given player.   ""'Could we not still send messages to him and obtain his help?'""-LotRII "
Great Ruse	MEWH	mewh_greatruse.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Playable during the site phase on a Shadow-hold [S] or Dark-hold [D] hero site if you have an overt company there. Replace the hero site card with the corresponding minion site card. Discard when this site is discarded or returned to your location deck.   ""'Thief, thief, thief!'""-Hob  "
Greater Half-orcs	MEWH	mewh_greaterhalforcs.jpg	Resource	Faction	Orc	Fallen-wizard	Rare	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Playable at one of your protected Wizardhavens [W] (if tapped or untapped) if you have A Strident Spawn and Half-orcs in play and if the influence check is greater than 11.   ""'We had many of these half-orcs to deal with at Helm's Deep.'""-LotRIII "
Grey Embassy	MEWH	mewh_greyembassy.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Gandalf	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	Unique. Gandalf specific. Place this card on Gandalf if he is in play. If on Gandalf, your unique hero factions normally worth 2 of fewer Marshaling points are each worth 2 Marshaling points. If on Gandalf, your unique hero factions normally worth 3 or more Marshaling points are each worth 3 Marshaling points.  
Guarded Haven	MEWH	mewh_guardedhaven.jpg	Resource	Permanent-event	-	Fallen/Lord	Uncommon	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	1.0	1.0	0.0	Playable on one of your Wizardhavens [W] other than Isengard, The White Towers, or Rhosgobel. The site is protected. Cards that give Marshaling points are not playable at the site by your opponent in all cases. A company moving to or from this site is not considered moving through the region containing the site (including one less of its region type in their site path). Cannot be duplicated on a given site. 
Half-orcs	MEWH	mewh_halforcs.jpg	Resource	Faction	Orc	Fallen-wizard	Uncommon	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Playable at one of your protected Wizardhavens [W] (if tapped or untapped) if the influence check is greater than 9.   ""'...others that were horrible: man-high, but with goblin-faces, sallow, leering, squint-eyed...they reminded me at once of that Southerner at Bree...'""-LotRIII "
Hidden Haven	MEWH	mewh_hiddenhaven.jpg	Resource	Permanent-event	-	Fallen/Lord	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	Playable on a non-Dragon's lair Ruins & Lairs [R] in a Wilderness [w], Border-land [b], or Shadow-land [s]; the site must normally be a Ruins & Lairs [R]. The site becomes one of your Wizardhavens [W] and loses all automatic-attacks. Nothing is considered playable as written on the site card. If one of you companies is at this site, all attacks against it are canceled. Other Fallen-wizards may not use this site as a Wizardhaven [W]. Discard this card when the site is discarded or returned to its location deck. It cannot be discarded otherwise.  
Huntsman's Garb	MEWH	mewh_huntsmansgarb.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Alatar	-	-	-	-	-	-	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Alatar specific. Place this card on Alatar if he is in play. If on Alatar, you may tap Huntsman's Garb during your end-of-turn phase to take Risky Blow, True Fana, or The Hunt from your discard pile to your hand.   ""...thick warm clothes, and they had jackets and cloaks lined with fur.""-LotRII  "
Join the Hunt	MEWH	mewh_jointhehunt.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Alatar	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Alatar specific. Your weapon/shield/armor/helmet items in Alatar's company are each worth full Marshaling points. Your allies with a prowess attribute in Alatar's company are each worth full Marshaling points.   ""Companies of the Wood-elves, sometimes with the king at their head, would from time to time ride out to hunt...""-Hob "
Keys of Orthanc	MEWH	mewh_keysoforthanc.jpg	Resource	Special Item	-	Fallen-wizard	Rare	2	-	-	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Playable at Minas Tirith. During your organization phase, you may: take The Fortress of Isen card from your play deck or discard pile to your hand or discard The Fortress of Isen card if in play by another player. Reshuffle your play deck if searched.  ""...Beren welcomed Saruman, and gave to him the keys of Orthanc...""-LotR "
Keys to the White Towers	MEWH	mewh_keystothewhitetowers.jpg	Resource	Special Item	-	Fallen/Lord	Rare	2	-	-	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Playable at Barrow-downs. During your organization phase, you may: take Fortress of the Towers card from your play deck or discard pile to your hand or discard Fortress of the Towers card if in play by another player. Reshuffle your play deck if searched.  ""...for long the Elves served as guardians and key-wardens for The White Towers...""-Kuduk Lore "
Legacy of Smiths	MEWH	mewh_legacyofsmiths.jpg	Resource	Permanent-event	-	Fallen/Lord	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	-	0.0	-	0.0	"Playable if you have more than 6 stage points. Your non-ring items are each worth full Marshaling points. Cannot be duplicated by a given player.  ""Many things of wealth and beauty come to the Wizard who seeks power outside the balance of the Song of the Ainur""-Kuduk Lore "
Liquid Fire	MEWH	mewh_liquidfire.jpg	Resource	Special Item	Technology	Minion	Rare	1	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	"Technology. Playable at a tapped or untapped Shadow-hold [S], Dark-hold [D], or a site with a Dwarf automatic-attack. Discard to cause all strikes from all attacks of a non-Dragon, non-Nazgul, non-Balrog creature keyed to a site to fail (resulting body checks for the creature are modified by -2).  ""'...caught in a spray of some liquid fire and burned like a torch: a horrible sight.'""-LotRIII "
Man of Skill	MEWH	mewh_manofskill.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Saruman	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Saruman specific. Your permanent-events that require a site where Information is playable are each worth 2 Marshaling points.  ""'.,..there lies in Minas Tirith still, unread, I guess, by any save Saruman and myself since the kings failed, a scroll that Isildur made himself.'""-LotRII "
Many-coloured Robes	MEWH	mewh_manycolouredrobes.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Saruman	-	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	1.0	-	0.0	"Unique. Saruman specific. Place this card on Saruman if he is in play. If on Saruman, he may tap during his end-of-turn phase to take Ringlore, Lordly Presence, or First of the Order from his discard pile to his hand.   ""'White cloth may be dyed'""-LotRII "
Master of Shapes	MEWH	mewh_masterofshapes.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Radagast	-	-	1.0	25.0	9.0	10.0	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	Radagast specific. Shapeshifter. Place this card on Radgast if he is in play. Return this card to your hand: when you play another Shapeshifter card or, if you choose, during your organization phase. In addition to adopting the given attributes, Radagast's skills become Warrior/Ranger. Radagast's prowess is only modified by -1 when not tapping to face a strike. Radagast may bear, but may not use items. 
Mechanical Bow	MEWH	mewh_mechanicalbow.jpg	Resource	Major Item	Weapon Technology	Minion	Common	1	-	Warrior	-	-	-	2.0	-1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Weapon. Technology. -1 to bearer's body. Warrior only: +2 prowess to a maximum of 8; -1 to the body of any strike its bearer faces if he taps to face the strike.  ""They make no beautiful things, but they make many clever ones...for wheels and engines and explosions always delighted them...""-Hob "
Mischief in a Mean Way	MEWH	mewh_mischiefinameanway.jpg	Resource	Permanent-event	-	Fallen/Lord	Rare	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	Playable during the site phase on a Border-hold [B] site if you have 10 or more stage points. This site becomes one of your Wizardhavens [W] and loses all automatic-attacks. Nothing is considered playable as written on the site. If one of your companies is at this site, all attacks against it are canceled. Other Fallen-wizards may not use this site as a Wizardhaven [W]. Discard this card when the site is discarded or returned to its lacation deck. It cannot be discarded otherwise. 
Never Refuse	MEWH	mewh_neverrefuse.jpg	Resource	Permanent-event	-	Fallen/Lord	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"All corruption checks by your non-Wizard characters are modified by +2.  ""I will follow you lead now...""-LotRII "
Noble Steed	MEWH	mewh_noblesteed.jpg	Resource	Ally	Horse	Hero	Common	1	-	-	1.0	-	-	0.0	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	"Playable at any tapped or untapped non-Haven site in Rohan, Southern Rhovanion, Khand, Dorwinion, Horse Plains, or Harondor. If each character in a company controls a Noble Steed (or Bill the Pony or Shadowfax), the company may move up to two additional regions. Tap to cancel a strike (not from an automatic-attack) against its bearer or itself.  ""'Then he must be a noble beast indeed...'""-LotRII "
Open to the Summons	MEWH	mewh_opentothesummons.jpg	Resource	Permanent-event	-	Minion	Uncommon	-	-	-	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0	Playable on a minion company. One agent minion may be played with target company at a Darkhaven [V]-place this card with the agent. -1 to his mind to a minimum of 1. This card may be played with a starting company in lieu of a minor item. When played as such, reveal it when starting companies are determined as if it were a character. Cannot be duplicated on a given character. 
Orome's Warders	MEWH	mewh_oromeswarders.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Alatar	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	"Unique. Alatar specific. Playable on Alatar if Join the Hunt is in play. Your weapon/shield armor/helmet items are each worth full Marshaling points. Your allies with a prowess attribute are each worth full Marshaling points. Your Elf factions are each worth 2 Marshaling points.  ""...to hunt, or to ride and run over the open lands by moonlight or starlight...""-Hob "
Pallando's Apprentice	MEWH	mewh_pallandosapprentice.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Pallando	Sage	-	1.0	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	Unique. Palando specific. Sage only. Playable on a non-Hobbit, non-Dwarf sage character at one of your Wizardhavens [W] (or in your starting company). +1 to his direct influence. This character requires 2 points of influence to control and may only be controlled by general influence or Pallando. This character may tap to use a Palantir he bears. 
Pallando's Hood	MEWH	mewh_pallandoshood.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Pallando	-	-	-	-	-	-	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Palando specific. Place this card on Pallando if he is in play. If on Pallando, you may tap Pallando's Hood during your end-of-turn phase to take Gifts as Given of Old, Wizard's Voice, or Eyes of Mandos from your discard pile to your hand.  ""...even as the stars moved in Endor's skies, so the spangles on Pallando's hood mirrored the heaven's gyrations.""-Kuduk Lore "
Piercing All Shadows	MEWH	mewh_piercingallshadows.jpg	Resource	Permanent-event	-	Minion	Uncommon	-	-	Ranger	-	-	-	-	-	3.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable during the organization phase on a ranger. Target ranger may tap to cancel all hazard effects for the rest of the turn that: force his company to return to its site of origin or that tap his company's current or new site. If so tapped, target ranger makes a corruption check. Cannot be duplicated in a given company. 
Plotting Ruin	MEWH	mewh_plottingruin.jpg	Resource	Permanent-event	-	Fallen/Lord	Common	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	"Playable if you have more than 7 stage points. You must use minion site cards for Hero Havens [H], Free-holds [F], and Border-holds [B].  ""'But for long now he has plotted your ruin, wearing the mask of friendship, until he was ready.'""-LotRIII "
Pocketed Robes	MEWH	mewh_pocketedrobes.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Radagast	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Radagast specific. Place this card on Radagast if he is in play. If on Radagast, you may tap Pocketed Robes during your end-of-turn phase to take Crept along Cleverly, Wizard's River-horses, or Herb-lore from your discard pile to your hand.  ""'...and birds especially are his friends.'""-LotRII "
Poison of his Voice	MEWH	mewh_poisonofhisvoice.jpg	Resource	Short-event	Magic	Minion	Uncommon	-	-	Spirit-magic	-	-	-	-	-	3.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Magic. Spirit-magic. Playable on a hazard permanent-event on a character in a spirit-magic-using character's company. Discard target hazard. Alternatively, playable on a spirit-magic-using Fallen-wizard. -6 to his stage points (to a minimum of 3) for the rest of the turn. Unless the spirit-magic-using character is a Ringwraith, he makes a corruption check modified by -3. 
Promptings of Wisdom	MEWH	mewh_promptingsofwisdom.jpg	Resource	Permanent-event	Light Enchantment	Hero	Uncommon	-	-	Ranger	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Light Enchantment. Playable during the organization phase on a ranger. Target ranger may tap to cancel all hazard effects for the rest of the turn that: force his company to return to its site of origin or that tap his company's current or new site. If so tapped, target ranger makes a corruption check. Cannot be duplicated in a given company. 
Prophet of Doom	MEWH	mewh_prophetofdoom.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	3	Pallando	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	Pallando specific. Playable if you are Pallando and have at least 12 stage points and 5 factions in play. Pallando need not be at the appropriate site when making an influence attempt on an opponent's resource or character. Such an influence check is modified by half (rounded up) of Pallando's unused general influence (to a maximum of 10) instead of his unused direct influence. Subtract from the attempt the number of regions between Pallando's site and the site where the influence attempt would normally be made. Discard if you have fewer than 5 factions in play. Cannot be duplicated. 
Radagast's Black Bird	MEWH	mewh_radagastsblackbird.jpg	Resource	Ally	Animal	Fallen-wizard	Uncommon	1	Radagast	Scout Diplomat Flying	0.0	3.0	-	2.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	1.0	1.0	0.0	Unique. Radagast specific. Playable at one of your Wizardhavens [W]. You may return Radagast's Black Bird to your hand: during your organization phase or if its controlling character leaves active play. Radagast may play this ally at any site (tapped or untapped) and need not tap himself or the site to do so. This ally may attempt to influence factions as if he were a character. He may cancel a strike directed against him-tapping afterwards if not already tapped. 
Ring of Fire	MEWH	mewh_ringoffire.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Gandalf	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Gandalf specific. Place this card on Gandalf if he is in play. If on Gandalf, you may tap Ring of Fire during your organization phase to take Narya from your discard pile to your hand.  ""Shadowfax bore him, shining, unveiled once more, a light starting from his upraised hand.""-LotRV "
Saruman's Machinery	MEWH	mewh_sarumansmachinery.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	1	Saruman	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	-	0.0	-	0.0	Saruman specific. Playable, if you are Saruman, on your protected Isengard or your protected The White Towers. One technology item is playable at the site during your site phase whether the site is tapped or untapped. Discard when this site is discarded or returned to your location deck. Cannot be duplicated on a given site. 
Saruman's Ring	MEWH	mewh_sarumansring.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Saruman	-	-	-	-	-	-	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Saruman specific. Place this card on Saruman if he is in play. If on Saruman, you may tap Saruman's Ring during your end-of-turn phase to take one ring item (other than The One Ring) from your discard pile to your hand.  ""'For I am Saruman, the Wise, Saruman Ring-maker...'""-LotRII "
Shameful Deeds	MEWH	mewh_shamefuldeeds.jpg	Resource	Permanent-event	-	Fallen/Lord	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	-	0.0	-	0.0	Playable if you are not Alatar and have more than 6 stage points. Hazards with an asterisk [*] attack your companies normally, not as detainment. Such hazards your companies defeat while this card is in play give you full kill Marshaling points. You receive no kill Marshaling points from other hazards if this card is in play. Cannot be duplicated by a given player. 
Shifter of Hues	MEWH	mewh_shifterofhues.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Radagast	-	-	3.0	27.0	-	-	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	Radagast specific. Shapeshifter. Place this card on Radagast if he is in play. Return this card to your hand: when you play another Shapeshifter card or, if you choose, during your organization phase. In addition to adopting the given attributes, Radagast's skills become Warrior/Diplomat. Radagast may not move. You may keep one more card than normal in your hand. Radagast can tap to give +2 to the corruption checks of the characters in one company through the next organization phase (this company must be moving with at least one Wilderness [w] in their site path). Radagast may bear, but not use, items. 
Sojourn in Shadows	MEWH	mewh_sojourninshadows.jpg	Resource	Short-event	Magic	Minion	Rare	-	-	Shadow-magic	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Magic. Shadow-magic. Playable before strikes are assigned on a character facing an attack in a shadow-magic using character's company. Target character cannot be assigned a strike from the attack. Unless he is a Ringwraith, the shadow-magic using character makes a corruption check modified by -4.  ""'...for then you were half in the wraith-world yourself...'""-LotRII "
Spells Born of Discord	MEWH	mewh_spellsbornofdiscord.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Your Fallen-wizard may use sorcery, spirit-magic, and shadow-magic. Cannot be duplicated by a given player.   ""'I once knew every spell in all the tongues of Elves or Men or Orcs...'""-LotRII "
Squire of the Hunt	MEWH	mewh_squireofthehunt.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Alatar	-	-	1.0	-	1.0	1.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Alatar specific. Warrior only. Playable on one of your warrior characters at one of your Wizardhavens [W] (or in your starting company). +1 to his direct influence. This character requires 2 points of influence to control and may only be controlled by general influence or Alatar.   ""Ever the Blue Wizard sought wardens to extend his preserves...""-Kuduk Lore "
Stave of Pallando	MEWH	mewh_staveofpallando.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Pallando	-	-	-	-	-	-	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	"Unique. Pallando specific. Place this card on Pallando if he is in play. If on Pallando, you may tap Stave of Pallando during your end-of-turn phase to take a faction from your discard pile to you hand.   ""'...and the rods of the Five Wizards...""-LotRIII "
The Black Council	MEWH	mewh_theblackcouncil.jpg	Resource	Permanent-event	-	Minion	Rare	1	-	Ringwraith	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable during your organization phase in your Marshaling points pile if your Ringwraith is in a Darkhaven [V] and you have more Marshaling points than your opponent and your opponent is a Ringwraith. Cannot be duplicated on a given turn.  ""'For he is very wise, and weighs all things to a nicety in the scales of his malice.'""-LotRII "
The Fiery Blade	MEWH	mewh_thefieryblade.jpg	Resource	Permanent-event	-	Minion	Rare	-	-	Ringwraith	-	-	-	-	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable on your Ringwraith or a Ringwraith follower. Each strike against the Ringwraith receives -1 body (-2 body and -2 prowess against The Witch-king). Discard The Fiery Blade after a strike against the Ringwraith fails or if the Ringwraith has Morgul-blade. Cannot be duplicated.  ""And with that he lifted high his sword and flames ran down the blade.""-LotRV "
The Forge-master	MEWH	mewh_theforgemaster.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Saruman	-	-	1.0	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	Unique. Saruman specific. Playable on a non-Hobbit sage character or a Man. +1 to his direct influence. The character requires 2 points of influence to control and may only be controlled by general influence or Saruman. If at a Wizardhaven [W] during your organization phase, you may tap this character to place a non-unique weapon/armor/shield/helmet minor item with any character at The Forge-master's site. The recipient need not tap to receive this item, and the item may be taken from your discard pile, sideboard, or hand. 
The Fortress of Isen	MEWH	mewh_thefortressofisen.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Alatar Pallando Saruman	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	1.0	1.0	0.0	Unique. May not be a starting stage card. Playable if you are Alatar, Pallando, or Saruman. Playable on Isengard. Isengard is protected. Other Fallen-wizards may not use the Wizardhaven [W] card for Isengard. Cards that give Marshaling points are not playable at the site by your opponent in all cases. A company moving to or from Isengard is not considered to be moving through Gap of Isen (including one less Border-land [b] in their site path). Discard this card when the site is discarded or returned to its location deck 
The Great Hunt	MEWH	mewh_thegreathunt.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	1	Alatar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	Alatar specific. Playable if you are Alatar and have at least 12 stage points. Your opponent reveals cards one at a time from his play deck or his discard pile (your choice). Any hazard creature revealed immediately attacks Alatar's company. This process stops when 5 creatures or all cards of the deck (or pile) have been revealed. Reshuffle play deck if used. Thereafter, your opponent discards face up. Whenever your opponent discards a creature during your turn, you may choose to have it attack Alatar's company instead. Cannot be duplicated. 
The Grey Hat	MEWH	mewh_thegreyhat.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Gandalf	-	-	-	-	-	-	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Unique. Gandalf specific. Place this card on Gandalf if he is in play. If on Gandalf, you may tap The Grey Hat during your end-of-turn phase to take New Friendship, Wizard's Test, or Hobbit-lore from your discard pile to your hand.   ""Had his spirit grown wearier, he might have doffed his signature blue hat for a more somber head covering.""-Kuduk Lore "
The White Council	MEWH	mewh_thewhitecouncil.jpg	Resource	Permanent-event	-	Hero	Rare	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Playable during your organization phase in your Marshaling point pile if your Wizard is in a Haven [H] and you have more Marshaling points than your opponent. Your opponent must be a Fallen-wizard or a Wizard. Cannot be duplicated on a given turn.  ""'...we trusted him, and he is deep in all our counsels.'""-LotRII "
